lemma,count
синтетика,3
синугьечӏ,3
синугьечӏолъи,3
синухьитал,3
синухӏарщ,3
синхронизм,3
синхрония,3
синька,3
сипат-хӏаят,3
сирияв,3
сирияй,3
сириял,3
сириялъулаб,3
сиртӏан,3
сихӏ-махӏ,3
сихӏрудулаб,3
сиялда,3
скандинавав,3
скандинавай,3
скандинавиялъулаб,3
складчилъи,3
складчӏужу,3
скульпторлъи,3
скумбрия,3
словакав,3
словакиялъулаб,3
словенав,3
словенай,3
словениялъулаб,3
солдатлъи,3
солдатхӏакъ,3
солистлъи,3
сонилъида,3
сонкъаси,3
сонрелъеда,3
соратниклъи,3
сордойилаб,3
социологлъи,3
спортсменлъи,3
старшиналъи,3
статистиклъи,3
стационар,3
столматологлъи,3
стратеглъи,3
студентлъи,3
суалгӏемер,3
сукун,3
сум-гӏучӏ,3
сунтӏуч,3
сурат-бегӏ,3
суркӏа-матахӏ,3
суркӏа-щурун,3
сутулкъудус,3
суффиксация,3
сухӏмат-бертин,3
суюрал,3
сценаристлъи,3
табасаран,3
табасаранав,3
табасаранай,3
таваккалчӏужу,3
таватияв,3
таватияй,3
таватиял,3
тажалхӏама,3
тажик,3
тажикистаналъулаб,3
таза,3
такрараб,3
талаталъ,3
талихӏгьечӏ,3
талихӏкъад,3
талышав,3
талышай,3
танкеллъи,3
таращаб,3
тарбиячилъи,3
таргьа-къвачӏа,3
тасамахӏго,3
тахбусен,3
твёрдый,3
тектоника,3
тектоникияб,3
телемеханиклъи,3
телеоператорлъи,3
телефонистлъи,3
телкъай,3
теоретиклъи,3
терапевтлъи,3
террорлъи,3
технологлъи,3
тилмачлъи,3
тируч,3
тирхи,3
топонимия,3
ту,3
тува,3
туваялъулаб,3
тургьби,3
турк,3
туркменав,3
туркменистаналъулаб,3
турциялъулаб,3
тусумакъар,3
тутун,3
тухумчилъи,3
тушав,3
тӏа-тӏа,3
тӏагъалхъахӏ,3
тӏагьарат,3
тӏагӏам-лазат,3
тӏагӏат-гӏибадат,3
тӏадаблъи,3
тӏадвахъине,3
тӏадебачӏинабизе,3
тӏадеялдаса-тӏаде,3
тӏадмагӏарулав,3
тӏадмагӏарулав и тӏадмагӏарулай,3
тӏадмагӏарулай,3
тӏадрелъанхъизавизе,3
тӏаждахвах,3
тӏамах-кӏачар,3
тӏанкӏан,3
тӏара-ахада,3
тӏаргъал,3
тӏарикъатчилъи,3
тӏарикъатчӏужу,3
тӏарцӏлъи,3
тӏаса-гъоркьа,3
тӏасабичӏизабизе,3
тӏасабищизабизе,3
тӏасамохъ,3
тӏеметӏибагӏар,3
тӏеренбакьал,3
тӏеренлъим,3
тӏеххӏалаб,3
тӏибитӏизаби,3
тӏинкӏи,3
тӏинчӏикъаб,3
тӏинчӏмахӏаб,3
тӏирихал,3
тӏобо,3
тӏогьахараб,3
тӏогьилдарай,3
тӏогьокъаб,3
тӏокъо-къоно,3
тӏолгосеб,3
тӏомбахъад,3
тӏомччукӏад,3
тӏопи,3
тӏорокъаб,3
тӏорччокъаб,3
тӏотӏогабур,3
тӏохтӏабиж,3
тӏохьтӏокълъи,3
тӏулилав,3
тӏулилав и тӏулилай,3
тӏулилай,3
тӏумесгьил,3
тӏупуннакӏкӏ,3
тӏурукъал,3
тӏутӏи,3
угрозыск,3
угрофиннал,3
угърашлъи,3
угьарухъанлъи,3
ударниклъи,3
удмуртав,3
удмуртал,3
удмуртиялъулаб,3
узбекав,3
узбекал,3
узбекистаналъулаб,3
узурпаторлъи,3
украин,3
украинаялъулаб,3
улбул,3
улъизабизе,3
ункъ-ункъ,3
ункъбер,3
ункъгъат,3
ункъгъатаб,3
ункъгӏаллъи,3
ункъоабилеб,3
упукъ,3
ургу-къандалъо,3
уржуник,3
ухӏудиро,3
фальцовщиклъи,3
фальцовщица,3
фатализм,3
фашистлъи,3
федерализм,3
фельетонистлъи,3
физиотерапевтлъи,3
физруклъи,3
филателистлъи,3
филологлъи,3
философлъи,3
финнав,3
финнай,3
флора,3
фольклористика,3
фотографлъи,3
фотожурналистлъи,3
фотомухбирлъи,3
фоторепортёрлъи,3
фракционерлъи,3
франциялъулаб,3
французав,3
французай,3
фронтовиклъи,3
фруктоза,3
фтизиатрлъи,3
фюрерлъи,3
хабаргӏемер,3
хабарквеш,3
хабатӏеквад,3
хабатӏехъуд,3
хадубквад,3
хадубхъуд,3
хайбархъала,3
хакас,3
хакасиялъулаб,3
халархо,3
халилат,3
халип-куц,3
халияр,3
халкквей,3
хамир,3
хамлъи,3
ханабат,3
ханжар-рачел,3
ханждал,3
ханжу-цӏам,3
хануталъи,3
харанг,3
харанзуниб,3
харбуз,3
харижияб,3
харикълъи,3
хариял,3
хасалобарщ,3
хасалогени,3
хасалогӏеч,3
хаселролъ,3
хатӏа-балагь,3
хатӏа-гъалатӏ,3
хатӏа-мунагь,3
хвалченборч,3
хвалченхер,3
хвач-хвачи,3
хвелгьечӏолъи,3
хевсурав,3
хевсурай,3
хевсурал,3
хеккобарщ,3
хелет,3
хенхур,3
херал-гӏинчӏал,3
херуч,3
хидмат,3
химиклъи,3
хинкӏ-минкӏ,3
хинкӏал,3
хинкӏцоял,3
хирад,3
хиралъи,3
хири,3
хияр,3
хлороформ,3
хоккеистлъи,3
хорватав,3
хорватиялъулаб,3
хормейстерлъи,3
хочӏхӏалаб,3
художниклъи,3
хунжрул,3
хунтӏи,3
хурда-мурда,3
хурхен-рухьен,3
хурхин,3
хутӏа-кӏучараб,3
хутӏизабизе,3
ххам-кӏач,3
хъабхъипурчӏун,3
хъабщуда,3
хъазахълъи,3
хъазиквачӏ,3
хъазихер,3
хъазихъего,3
хъалбицатаб,3
хъаликъ,3
хъаликълъи,3
хъаличӏаб,3
хъалиянчерек,3
хъалтӏеренаб,3
хъалхӏерен,3
хъамалогъеду,3
хъантӏадго,3
хъантӏел,3
хъарахъ-кӏачар,3
хъатиргьечӏ,3
хъатиргьечӏолъи,3
хъахӏал,3
хъахӏгьан,3
хъахӏжо,3
хъахӏзаз,3
хъахӏилхер,3
хъахӏкьераб,3
хъахӏракь,3
хъахӏрицӏцӏ,3
хъахӏцӏибил,3
хъачагъмахӏаб,3
хъачӏккараб,3
хъвадари,3
хъвазабизе,3
хъвапхъвапи,3
хъвархъвадулев,3
хъепуч,3
хъетӏеро,3
хъизан-агьлу,3
хъизан-къайи,3
хъир,3
хъиримгени,3
хъиртиш,3
хъирухӏалаб,3
хъияхъ,3
хъулби,3
хъумураб,3
хъур-хъури,3
хъуру-хъара,3
хъус-кӏутӏ,3
хъутан-утар,3
хъухъадухъанлъи,3
хьалияр,3
хьами,3
хьвадучал,3
хьилихь,3
хьиндалав,3
хьиндалай,3
хьиндаллъи,3
хьитикълъи,3
хьон-нах,3
хьон-чӏер,3
хьондалго,3
хьулхалат,3
хьурхьуриялда,3
хьухьаб,3
хьухьарухъанлъи,3
хьухьхӏалаб,3
хьуцӏил,3
хӏабашистаналъулаб,3
хӏабибат,3
хӏаваригунал,3
хӏада,3
хӏаду-кӏачурго,3
хӏажибудай,3
хӏажинкӏа,3
хӏажиролъ,3
хӏажияй,3
хӏайванлъи,3
хӏакъ-мунагь,3
хӏалалаб-бацӏцӏадаб,3
хӏалилат,3
хӏалимго,3
хӏалихьатго,3
хӏалкъай-къварилъи,3
хӏалтӏухъанлъи,3
хӏалцадухер,3
хӏамагъанкъгени,3
хӏамамичӏ,3
хӏамамчилъи,3
хӏамацӏибил,3
хӏамд,3
хӏамигендур,3
хӏамигьагьал,3
хӏамизаз,3
хӏамикӏилкӏал,3
хӏамимагъакь,3
хӏамимусур,3
хӏамиохцер,3
хӏамирахь,3
хӏамихинкӏ,3
хӏамицӏам,3
хӏамият,3
хӏамшарияв,3
хӏамшарияй,3
хӏамшариял,3
хӏан-нах,3
хӏанкъвагени,3
хӏантӏегь,3
хӏанчӏибетӏер,3
хӏанчӏигени,3
хӏанчӏиполох,3
хӏанчӏихъанлъи,3
хӏанчӏихьон,3
хӏапара-хӏутӏ,3
хӏарамлъи-хӏалаллъи,3
хӏарбу,3
хӏарир,3
хӏаркуч,3
хӏарщуквер,3
хӏасад,3
хӏачанпуртӏ,3
хӏаят,3
хӏелкирачӏ,3
хӏелму,3
хӏерав,3
хӏерай,3
хӏеренлъи-хӏалимлъи,3
хӏетӏ-бетӏер,3
хӏетӏе-бетӏер,3
хӏетӏебагӏар,3
хӏетӏерекъ,3
хӏехьбетӏер,3
хӏехьмахӏлъи,3
хӏили,3
хӏинкъи-балагь,3
хӏинцлъи,3
хӏинцлъизабизе,3
хӏисаб-хӏат,3
хӏисабчилъи,3
хӏосмахӏлъи,3
хӏукамаал,3
хӏулиберцин,3
хӏурият,3
хӏурул,3
хӏурулхӏама,3
хӏусну,3
хӏусуд,3
хӏухь-махӏ,3
хӏухьбахъул,3
хӏухьел-махӏ,3
цабихараб,3
цадахълъи,3
цакьудул,3
царагожо,3
царагьве,3
царалмагъ,3
царамацӏ,3
царарачӏ,3
царатӏин,3
цебетӏамизабизе,3
цебехъахъдизаби,3
цеехъанлъи,3
цезура,3
цензорлъи,3
церекъадисеб,3
циганав,3
циганай,3
цинагӏаллъи,3
цихӏинтӏаго,3
цунагӏаллъи,3
ццидаллъи,3
ццидахин,3
цӏабуцӏахъдизаби,3
цӏабуцӏинабизе,3
цӏагӏел-мачӏу,3
цӏайил,3
цӏалкӏи,3
цӏамгӏал,3
цӏамукъаб,3
цӏанбачӏ,3
цӏанбитӏараб,3
цӏекӏлъи,3
цӏикӏкӏарасел,3
цӏилкъ,3
цӏилмахӏаб,3
цӏини-къед,3
цӏобгьечӏ,3
цӏолбохъанасулаб,3
цӏулакъ,3
цӏутӏи,3
цӏцӏанавехь,3
цӏцӏанигъур,3
цӏцӏелчӏахӏ,3
чабаххӏалаб,3
чагъирчилъи,3
чадиралъул,3
чакар-чай,3
чакархӏалаб,3
чакма-хьит,3
чалухълъи,3
чамгӏалго,3
чаргьоло,3
чарухъ-хьит,3
чахъмакӏал,3
чахъу-кьегӏер,3
чахъумахӏаб,3
чвалхизабизе,3
чвалчвалиялда,3
чергесав,3
чехав,3
чехиялъулаб,3
чехьбихъад,3
чехьчурад,3
чинкир,3
чинхъи,3
чирмачехь,3
чиякъ,3
чувашав,3
чувашиялъулаб,3
чукъалъи,3
чумарт,3
чундул,3
чунсаб,3
чунслъи,3
чунтби,3
чухъахалат,3
чухъилав,3
чухӏчухӏи,3
чучлъи,3
ччугӏилсину,3
чӏабатӏхӏалаб,3
чӏагӏдачехь,3
чӏалгӏен-свак,3
чӏалгӏен-чӏамучӏлъи,3
чӏалгӏун-бутун,3
чӏаликълъи,3
чӏалу-рихьи,3
чӏана-сана,3
чӏандахӏалаб,3
чӏандерокӏал,3
чӏанкӏаб,3
чӏарадухъанлъи,3
чӏархӏалаб,3
чӏахӏасачма,3
чӏахӏхӏалаб,3
чӏвадарухъанлъи,3
чӏвай,3
чӏвалха,3
чӏегӏерзаз,3
чӏегӏерккараб,3
чӏегӏерхер,3
чӏегӏерцӏул,3
чӏегӏерчараб,3
чӏетӏаб,3
чӏинкьа-кӏитӏи,3
чӏинчӏухалат,3
чӏиркьи-чӏваркьи,3
чӏобой,3
чӏоломахӏаб,3
чӏужумахӏ,3
чӏулгӏи,3
чӏулгӏи-чини,3
чӏулх,3
чӏурканлъи,3
чӏурхӏулмахӏ,3
чӏухӏби-хӏакимзаби,3
чӏучӏади,3
чӏучӏадизаби,3
чӏчӏичӏчӏи-къикъи,3
чӏчӏичӏчӏи-хъуй,3
шаввал,3
шавкъат,3
шагьи-пара,3
шагьрикагъат,3
шагьру,3
шагӏирлъи,3
шажагӏат,3
шайтӏанлъи,3
шайтӏанхъахӏлъи,3
шапагӏалъи,3
шапигӏиял,3
шараб,3
шаригӏатчилъи,3
шаркъ,3
шведав,3
швейцарай,3
швейцариялъулаб,3
швен,3
